1,"Android nhập liệu bằng lời nói rất chuẩn, nhanh, nhiều ngôn ngữ cùng lúc"
0,"Sau một thời gian sử dụng AW mình thấy một số điểm chưa hài lòng: - Không đi bơi được, ngày nào mình cũng đi tập gym song đi bơi luôn... nhưng phải tháo ra rất bực mình do để trong tủ đồ công cộng sợ bị móc chộm. - Quá phụ thuộc vào iPhone... tính năng nghe gọi, nhắn tin hầu như không có tác dụng, khi mà iPhone kè kè bên mình...trừ lúc vào toilet đi ị... lúc đó có điện thoại nghe gọi là ổn nhất. - Ở VN ko sài được Apple Pay... tính năng này có cũng như ko. - Mặt AW luôn tối thui... như cái đồng hồ rụng kim... Ps: nhình chung dùng cho biết thôi.. sau một thời gian 3-4 tháng sẽ thấy nhàm chán và ko sử dụng được nhiều... tối về lại phải cắm thêm sạc. Quên là hôm sau khỏi dùng"
0,"phét. Tôi dùng con 3GS nguyên bản vào FB lag lòi cả con mắt ra. Máy chả dám cài cái gì cả. Chỉ để nghe, gọi =))"
0,BB này ra giá 3-3.5tr có lẽ mới cảm thấy shock chứ giá này thì shoot luôn.
0,"""Ai Phôn Sẽ Ế"" đúng hơn."
0,"Thiết kế xấu quá , tôi chê cái cách bạn làm cái cổ loa như cái bình hoa và cái chân , nhìn cổ truyền quá . không hiện đại . SP đẹp đắt mấy cũng mua . thương mại là vậy . Bạn hãy học hỏi hãng loa B W , và TK nhiều mẫu để mọi người đánh giá . hy vọng bạn thành công ."
0,Xấu tệ hại
1,Đẹp và sang mà. Mấy ông cứ chê chê!
0,Tim Cook đang nỗ lực cải lùi iPhone. Steve Jobs mà thấy thiết kế như vầy chắc đội mồ sống dây.
0,Giá này thì chắc ít người chơi
1,lan dau dung anroid dung lg g2 2 nam nay qua ngon ko 1 loi gi .van thich nhat lg
1,"Mình thì đang dùng con Samsung New Seríes 9 bản 2012 mua cũ 9tr3 xài đc hơn 1 năm, nhìn đi nhìn lại chả con nào ưng ý bằng con này, cực đẹp, pin trâu, cấu hình khá :)"
0,"Trước giờ xài toàn iphone, nhưng giờ thấy nản. Muốn đổi sang Sam, mà hóng anh Nokia."
0,màn hình quá mờ không tốt cho mắt của trẻ khi xem giờ. các tính năng thì khá thuận tiện. xuất xứ thì hơi lo ngại 80% là của TQ về vấn đề chất liệu sử dụng sản xuất đồng hồ
1,Note 2 vẫn còn quá tốt :D
1,Canon là vô địch
0,"Máy mình bị lỗi mất sóng, màn hình thì hay bị đơ rồi máy tự restart lại. Đang tìm cách up lên để hết lỗi mà không được."
1,Đẹp quá
1,"Tuyệt vời! Đây phải nói là Hyper Computer chứ không chỉ là laptop. Cấu hình cực khủng. thiết kế thanh lịch, sắc sảo và chạy WD10, làm việc, giải trí, Universal...... Xứng đáng bom tấn trong năm."
0,Pin yếu thế thì không ổn với máy 6' rồi. Thà bỏ thêm tiền mua Galaxy A9 pro
0,mình xài em này bị đứng máy hoài à
1,Rất muốn có 1 cái lens như vậy
1,"Thiết kế quá đẹp,cấu hình mạnh mẽ ,có thể là mẫu Laptop của tương lai chăng .Microsoft đã đi trước công nghệ ."
1,Hay quá Bkav. Dùng Bphone 1 đã thấy ngon rồi thì không biết Bphone 2 con thế nào nữa.
1,Lei a 49 triệu là quá rẻ rồi còn gì?
0,"Xài 3 năm rồi bỏ, buồn cho hàng điện tử."
0,Dùng loại này nhanh tã máy lắm bạn. Pin thì khỏi phải nói. Rất ảo và nhanh sụt pin
1,kết quả led của em nó quá.
0,"Chúc mừng, cuối cùng Ip cũng đã sánh vai đc với đàn anh Note3 và S5 rồi!"
