1,역시 명작 어렸을때 봤을때도 재밌었고 지금 봐도 몇억배 이상으로 재밌어요
0,이런 영화는 연습용으로라도 만들지말자 양심적으로
1,세대 우주를 넘나드는 스카이워커가의 비극!!
1,진짜 이 영화가 20여년 전에 제작되었다는 게 믿기지 않는다.. 천재적 감독
1,소소한 재미로 보는 영화.... 꽁트들 모아서 만든 느낌 이랄까 ㅎㅎ
1,방황하는 청춘들아 이 영화를 꼭보시길
0,너무 느끼한 존 트라볼타. 음악도 별로에 스토리도 막장.
0,날 믿어봐 이건 쓰레기야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,원작의 새로운 재해석! 스토리나 특수효과도 좋았고 전반적으로 맘에들었음
1,정말 웃긴형이네요ㅋㅋㅋ 재밌어요 추천! 근데 99년도에 나온걸 이제봤네요 제가 3살때 나왔는데도 재미져ㅋ
0,내가본수많은 멜로 영화중 최악중하나 주제도없고 감동도없고..
0,심사가 너무..........
1,2차 대전의 명작영화 당시 97년도 극장에서 보고 많은 감명을 받은 영화
1,2010년 서울 도시빈민의 실상을 다룬 명작
0,완전 재미없어요 그냥..막장같기도 하고 레즈도 그렇도..돈주고 보기에는 조금
1,10점줄만하다 잘 만든 영화! 지루하지않고 몰입도 최고! 굿굿굿굿
0,암 걸리는 영화 민폐갑 소재 활용도 못함
0,비행기에 뱀. 뱀들과의 한판 승부. 그다지 흥미로운 소재는 아니다.
1,정말 여운이 많이 남는 영화였습니다
1,재미있었습니다.잼잼잼
1,국산애니치곤 잘만들었어 힘내라고 10점
1,퇴폐적으로 면모한 로마를 이보다 더 자극적으로 고증할 순 없다.
0,"많이 지루하진 않음...but, 아줌마 짜증 만땅..."
0,정말 드럽게 재미없다!이렇게 지루할수가 -_- 정말 최악~
1,볼만햇다 액션영화가 아닌데 아쉽다
1,이거슨 말이 필요없음. 미드의 진리임
0,정말 아무것도 할일이 없다면 보세요. 2배속으로..
0,"유치한 조폭코미디, 그 끝은 어디인가"
1,임창정 여기서단역 이였구나
1,우왕~♥
1,악!!!ㅋㅋ제리케이다 멋지다!!!!!!
0,양심없는 서퉁의 울궈먹기는 이제 그만
0,롭 슈나이더는 좋지만 영화는 더러움만 강해진 것 같아 아쉬울뿐.
1,세상에대한 동경과환상을키우던 어린시절을떠올리며 10점!~
0,코미디로 노린거같다.. 근데 그 코미디도 노잼ㅠ 배우가 아깝다 정말로
1,솔직히 머리 잘리는 부분은 전체관람이 아님
0,되도 않는 그래픽으로 뱀파이어 영화 만든놈이나..배우들도 생쇼를 하고 자빠졋네 18
0,와 재미업서 보지마셈 비추
1,좋았던것 같다.....약간의 아쉬움을 남기기는 했지만..
0,청소년용
1,자막때메 1점뺀다 초딩이썻나봐...
0,킬링 타임용 영화라고 봅니다
0,많은기대를 져버리는 영화...아쉬움이 많이 남는 영화...
0,"나이가 들어도 여자는 여자다. 시도는 좋으나 저렴한표현, 그녀의소설과 난 상극인듯"
0,진짜 왠만하면 평점 안올리는데 어제 넘 더워서 애 데꼬 이거 봤는데 내용도 이상하고 웃기는 부분도 없고 지루함.. 그래픽은 더할나위 없고 .. 요즘에 이렇게 밖에 애니메이션 못만드나 생각듬.. 허경환 믿고 봤다가 완전 돈만 날리고 내돈 물어내 자슥아~
1,반전알고 두 번 보면 감동받는 최고의 스릴러.
0,분노로 가득찬 내 별을 받아라! 젠장 -_-~!
1,훈훈해요ㅜㅠㅠ
1,인생최고의영화입니다
0,"막판에 가면 음란물 수준, 결국 작가도 사과했다."
1,보영이누나 연기너무잘하신다 앞으로응원할게요홧팅♥
1,아 멋지다 최고다 마지막 연기할때..진짜 ㄷㄷ
1,재밌어 ㅋㅋ
1,아름다운 염세주의의 노래
0,남자 주인공 얼굴이 문희준같이 생겨서 보는내내 역겨웠다.. 담배는 왤케 펴대는지..
0,"내가 도대체 뭘 본것이요 .. -,.-;;"
0,"유치한 주제, 너저분한 대사, 겉멋들인 영상."
0,평점이 너무 높다...10점주는 양심도 없는 것들아!
1,아ㅜㅠ진심재밌엉ㅋ
0,전작의 무게감을 유지못했다
0,"너무너무 지루함. 질질짜고 또 했던말 또하고, 지겨워서 몇자 씀. 보는게 너무 힘듬"
1,로다주 특유의 그 넉살연기가 너무 좋다
0,우리집은 아침 드라마 강제적으로 본다... 어머니 때문에... 아침 안먹으면 죽는줄 아시는 어머니 때문에 건너 뛸수도 없다... 식탁에 앉으면 정면에 떡~ 하니 TV가 있어서 강제적으로 주입이 된다 그런 아침 드라마중 최악이었다 진심...
0,"""너무 충격적입니다. 어떻게 이런걸 영화라고 내놓나요? 보는내내 물음표만 가득했습니다. 남자가 여자 못들때 """"???"""" 엄마가 시도때도없이 자기야할때 """"???"""" 남자 풀어줄때""""???"""" 신고하러가서 그냥올때 """"????"""""""
0,김명민 장진영 연기 좋은데 영화내용이 뭔;;; 공포는 아니잖아-
1,내가8살떄 본건데 또보고싶다
1,진짜재미있다. good!
1,대놓고 싼티나게 잘도 찍었다. 육회에 소주한잔 하며 보시길~
0,첨에 연우진 나온데서 봤는데 캐릭터 똥으로 만들어놓고 욕이나 먹게 만들고 서미도 그 OO은 또 뭐람?마지막에 백성주랑은 어케된거? 드라마 개연성 하나도 없고 서미도 혼자 일로왔다 절로갔다 쌩쇼를 하고.경축:사상최악의 캐릭터들 탄생!!
1,인간 본연만의 순수함과 사랑이 느껴지는 영화내 삶속에서의 사랑과 비교를하게된다
1,본드걸 출신 부인을 암으로 잃고 15년간 딸혼자키운 피어스브로스넌!
0,"그저그런 액션, 감동과 재미를 모두 놓친 스토리, 주연들의 부족한 연기, 킬링타임용으로도 아까운 영화! 이태임 노출씬 외에는 몰입 전혀 안됨."
1,너무 조아요 100프로 재미!!!
0,현재2013년...퍼시픽림.슈퍼맨.배트맨.어밴져스등...컴퓨터그래픽의 절정을 보여주는 이시점에 컴퓨터그래픽은 제로....이럴수가....탈을쓰고 나오다니....무슨장난하는줄 알았다.1980년대나 나올법한 영화같지도 않은영화.돈주고보긴아까우니무료로보세요.
0,유다이 ㅋㅋㅋ 넌 죽었어 ㅋㅋㅋㅋㅋ엿같이 잼없다 쓰레기임 쓰레기
1,꽤나 지루한면이 언짢아 있었다 그러나 끝을 보고 눈물을 왈칵 쏟아버렸다
0,힘내요 미스터김 진짜 재미없어.내용도 구리고 김동완 싸가지없어 힘내요 미스터김 보지마!
1,지금 보면 오히려 웃음이 나지만.. 공포가 먼지 아는 영화
1,극한 상황에서 인간과 사회는 어떤 본성을 드러내는가~~~~ 진정 수작이다.
1,바닷가 마을을 배경으로 한 센티한 영상미와 잔잔한 가족애가 참 좋았습니다. ^^ 그리고 후반부 반전 두개(?)도 나름 깜놀. ㅎ
1,해외수니는 웁니다..
0,나도 감독한다
0,"일본 자,위,대를 드러내놓고 자랑하는 영화,, 어이없슴.."
